Time,Amplitude
0.13,6.59043570154225e-13
0.131,-2.02239429069693e-12
0.132,2.57212546263534e-12
0.133,-1.09312398215815e-13
0.134,4.48520735511646e-12
0.135,1.8037694942653e-12
0.136,-8.77668366585856e-13
0.137,3.71685138674641e-12
0.138,1.03541352589526e-12
0.139,5.62993327922753e-12
0.14,2.94849541837637e-12
0.141,2.67057557525218e-13
0.142,4.86157731085749e-12
0.143,2.18013945000633e-12
0.144,6.7746592033386e-12
0.145,-3.18273627169598e-12
0.146,-5.86417413254713e-12
0.147,-1.26965437921486e-12
0.148,-3.95109224006602e-12
0.149,6.43427513266252e-13
0.15,-2.0380103475849e-12
0.151,-4.71944820843606e-12
0.152,-1.24928455103789e-13
0.153,-2.80636631595494e-12
0.154,1.78815343737733e-12
0.155,-8.9328442347383e-13
0.156,-3.57472228432499e-12
0.157,1.01979746900728e-12
0.158,-1.66164039184387e-12
0.159,2.9328793614884e-12
0.16,2.51441500637244e-13
0.161,-2.42999636021391e-12
0.162,2.16452339311836e-12
0.163,-5.16914467732796e-13
0.164,4.07760528559947e-12
0.165,1.39616742474832e-12
0.166,-1.28527043610284e-12
0.167,3.30924931722943e-12
0.168,6.27811456378278e-13
0.169,5.22233120971055e-12
0.17,2.54089334885939e-12
0.171,-1.40544511991763e-13
0.172,4.45397524134051e-12
0.173,1.77253738048935e-12
0.174,6.36705713382162e-12
0.175,3.68561927297047e-12
0.176,-6.27177620206411e-12
0.177,-1.67725644873184e-12
0.178,-4.358694309583e-12
0.179,2.35825443749271e-13
0.18,-2.44561241710188e-12
0.181,-5.12705027795304e-12
0.182,-5.3253052462077e-13
0.183,-3.21396838547193e-12
0.184,1.38055136786035e-12
0.185,-1.30088649299081e-12
0.186,-3.98232435384197e-12
0.187,6.12195399490304e-13
0.188,-2.06924246136085e-12
0.189,2.52527729197142e-12
0.19,-1.56160568879736e-13
0.191,-2.83759842973089e-12
0.192,1.75692132360138e-12
0.193,-9.24516537249777e-13
0.194,3.67000321608249e-12
0.195,9.88565355231338e-13
0.196,-1.69287250561982e-12
0.197,2.90164724771245e-12
0.198,2.20209386861297e-13
0.199,4.81472914019357e-12
0.2,2.13329127934241e-12
0.201,-5.48146581508744e-13
0.202,4.04637317182353e-12
0.203,1.36493531097237e-12
0.204,5.95945506430464e-12
0.205,3.27801720345349e-12
0.206,5.96579342602331e-13
0.207,5.1910990959346e-12
0.208,2.50966123508345e-12
0.209,-1.7177662576771e-13
0.21,-2.85321448661887e-12
0.211,-5.53465234747002e-12
0.212,-9.40132594137751e-13
0.213,-3.62157045498891e-12
0.214,9.72949298343364e-13
0.215,-1.70848856250779e-12
0.216,-4.38992642335895e-12
0.217,2.04593329973323e-13
0.218,-2.47684453087783e-12
0.219,2.11767522245444e-12
0.22,-5.63762638396717e-13
0.221,-3.24520049924787e-12
0.222,1.3493192540844e-12
0.223,-1.33211860676676e-12
0.224,3.26240114656551e-12
0.225,5.80963285714357e-13
0.226,-2.1004745751368e-12
0.227,2.49404517819547e-12
0.228,-1.87392682655684e-13
0.229,4.40712707067659e-12
0.23,1.72568920982543e-12
0.231,-9.55748651025724e-13
0.232,3.63877110230655e-12
0.233,9.5733324145539e-13
0.234,5.55185299478766e-12
0.235,2.87041513393651e-12
0.236,1.8897727308535e-13
0.237,4.78349702641762e-12
0.238,2.10205916556646e-12
0.239,6.69657891889873e-12
0.24,-3.26081655613585e-12
0.241,-5.942254416987e-12
0.242,-1.34773466365473e-12
0.243,-4.02917252450589e-12
0.244,5.65347228826383e-13
0.245,-2.11609063202477e-12
0.246,-4.79752849287593e-12
0.247,-2.03008739543657e-13
0.248,-2.88444660039481e-12
0.249,1.71007315293746e-12
0.25,-9.71364707913698e-13
0.251,-3.65280256876485e-12
0.252,9.41717184567417e-13
0.253,-1.73972067628374e-12
0.254,2.85479907704853e-12
0.255,1.73361216197376e-13
0.256,-2.50807664465378e-12
0.257,2.08644310867849e-12
0.258,-5.94994752172664e-13
0.259,3.99952500115961e-12
0.26,1.31808714030845e-12
0.261,-1.36335072054271e-12
0.262,-4.04478858139386e-12
0.263,7.82568878612184e-12
0.264,5.14425092527068e-12
0.265,2.46281306441952e-12
0.266,-2.18624796431631e-13
0.267,-2.90006265728279e-12
0.268,8.97041471023291e-12
0.269,6.28897684938175e-12
0.27,3.6075389885306e-12
0.271,9.26101127679443e-13
0.272,-1.75533673317171e-12
0.273,1.0115140634344e-11
0.274,7.43370277349283e-12
0.275,4.75226491264167e-12
0.276,2.07082705179052e-12
0.277,-6.10610809060638e-13
0.278,1.12598665584551e-11
0.279,8.5784286976039e-12
0.28,5.89699083675275e-12
0.281,3.21555297590159e-12
0.282,5.34115115050436e-13
0.283,1.24045924825661e-11
0.284,9.72315462171498e-12
0.285,7.04171676086382e-12
0.286,4.36027890001267e-12
0.287,1.67884103916151e-12
0.288,1.35493184066772e-11
0.289,1.08678805458261e-11
0.29,8.1864426849749e-12
0.291,5.50500482412374e-12
0.292,-1.17283482650943e-11
0.293,1.42129102421429e-13
0.294,-2.53930875842973e-12
0.295,-5.22074661928088e-12
0.296,-7.90218448013204e-12
0.297,-1.05836223409832e-11
0.298,1.2868550265325e-12
0.299,-1.39458283431865e-12
0.3,-4.07602069516981e-12
0.301,-6.75745855602096e-12
0.302,-9.43889641687212e-12
0.303,2.43158095064358e-12
0.304,-2.49856910207578e-13
0.305,-2.93129477105873e-12
0.306,-5.61273263190989e-12
0.307,-8.29417049276105e-12
0.308,3.57630687475465e-12
0.309,8.94869013903496e-13
0.31,-1.78656884694766e-12
0.311,-4.46800670779882e-12
0.312,-7.14944456864997e-12
0.313,4.72103279886573e-12
0.314,2.03959493801457e-12
0.315,-6.41842922836585e-13
0.316,-3.32328078368774e-12
0.317,-6.0047186445389e-12
0.318,5.8657587229768e-12
0.319,3.18432086212564e-12
0.32,5.02883001274489e-13
0.321,-2.17855485957667e-12
0.322,-4.85999272042782e-12
0.323,7.01048464708787e-12
0.324,4.32904678623672e-12
0.325,-1.29043063029813e-11
0.326,-1.55857441638324e-11
0.327,-1.82671820246836e-11
0.328,-6.3967046571679e-12
0.329,-9.07814251801906e-12
0.33,-1.17595803788702e-11
0.331,-1.44410182397214e-11
0.332,-1.71224561005725e-11
0.333,-5.25197873305683e-12
0.334,-7.93341659390798e-12
0.335,-1.06148544547591e-11
0.336,-1.32962923156103e-11
0.337,-1.59777301764615e-11
0.338,-4.10725280894576e-12
0.339,-6.78869066979691e-12
0.34,-9.47012853064807e-12
0.341,-1.21515663914992e-11
0.342,-1.48330042523504e-11
0.343,-2.96252688483468e-12
0.344,-5.64396474568584e-12
0.345,-8.32540260653699e-12
0.346,-1.10068404673881e-11
0.347,-1.36882783282393e-11
0.348,-1.81780096072361e-12
0.349,-4.49923882157476e-12
0.35,-7.18067668242592e-12
0.351,-9.86211454327707e-12
0.352,-1.25435524041282e-11
0.353,-6.73075036612533e-13
0.354,-3.35451289746369e-12
0.355,-6.03595075831484e-12
0.356,-8.717388619166e-12
0.357,-1.13988264800172e-11
0.358,4.71650887498542e-13
0.359,-2.20978697335261e-12
0.36,-4.89122483420377e-12
0.361,-7.57266269505493e-12
0.362,-1.02541005559061e-11
0.363,1.61637681160962e-12
0.364,-1.06506104924154e-12
0.365,-3.7464989100927e-12
0.366,-6.42793677094385e-12
0.367,-9.10937463179501e-12
0.368,2.76110273572069e-12
0.369,7.96648748695344e-14
0.37,-2.60177298598162e-12
0.371,-5.28321084683278e-12
0.372,-7.96464870768393e-12
0.373,3.90582865983176e-12
0.374,1.22439079898061e-12
0.375,-1.45704706187055e-12
0.376,-4.1384849227217e-12
0.377,-6.81992278357286e-12
0.378,5.05055458394284e-12
0.379,2.36911672309168e-12
0.38,-3.12321137759473e-13
0.381,-2.99375899861063e-12
0.382,-5.67519685946178e-12
0.383,6.19528050805391e-12
0.384,3.51384264720276e-12
0.385,8.32404786351601e-13
0.386,-1.84903307449955e-12
0.387,-4.53047093535071e-12
0.388,7.34000643216499e-12
0.389,4.65856857131383e-12
0.39,1.97713071046268e-12
0.391,-7.0430715038848e-13
0.392,-3.38574501123964e-12
0.393,8.48473235627606e-12
0.394,5.80329449542491e-12
0.395,3.12185663457375e-12
0.396,4.40418773722594e-13
0.397,-2.24101908712856e-12
0.398,9.62945828038713e-12
0.399,6.94802041953598e-12
0.4,4.26658255868482e-12
0.401,1.58514469783367e-12
0.402,-1.09629316301749e-12
0.403,1.07741842044982e-11
0.404,8.09274634364705e-12
0.405,5.4113084827959e-12
0.406,2.72987062194474e-12
0.407,4.84327610935871e-14
0.408,1.19189101286093e-11
0.409,9.23747226775813e-12
0.41,6.55603440690697e-12
0.411,3.87459654605582e-12
0.412,1.19315868520466e-12
0.413,-1.48827917564649e-12
0.414,-4.16971703649765e-12
0.415,-6.8511548973488e-12
0.416,-9.53259275819996e-12
0.417,-1.22140306190511e-11
0.418,-3.4355325153542e-13
0.419,-3.02499111238658e-12
0.42,-5.70642897323773e-12
0.421,-8.38786683408889e-12
0.422,-1.106930469494e-11
0.423,8.01172672575654e-13
0.424,-1.8802651882755e-12
0.425,-4.56170304912666e-12
0.426,-7.24314090997781e-12
0.427,-9.92457877082897e-12
0.428,1.94589859668673e-12
0.429,-7.35539264164427e-13
0.43,-3.41697712501558e-12
0.431,-6.09841498586674e-12
0.432,-8.77985284671789e-12
0.433,3.0906245207978e-12
0.434,4.09186659946647e-13
0.435,-2.27225120090451e-12
0.436,-4.95368906175566e-12
0.437,-7.63512692260682e-12
0.438,4.23535044490888e-12
0.439,1.55391258405772e-12
0.44,-1.12752527679343e-12
0.441,-3.80896313764459e-12
0.442,-6.49040099849575e-12
0.443,5.38007636901995e-12
0.444,2.6986385081688e-12
0.445,1.72006473176398e-14
0.446,-2.66423721353352e-12
0.447,-5.34567507438467e-12
0.448,6.52480229313102e-12
0.449,3.84336443227987e-12
0.45,1.16192657142871e-12
0.451,-1.51951128942244e-12
0.452,-4.2009491502736e-12
0.453,7.6695282172421e-12
0.454,4.98809035639094e-12
0.455,2.30665249553979e-12
0.456,-3.74785365311367e-13
0.457,-3.05622322616252e-12
0.458,8.81425414135317e-12
0.459,6.13281628050202e-12
0.46,3.45137841965086e-12
0.461,7.69940558799707e-13
0.462,-1.91149730205145e-12
0.463,9.95898006546425e-12
0.464,-7.27437302375376e-12
0.465,-9.95581088460492e-12
0.466,-1.26372487454561e-11
0.467,-1.53186866063072e-11
0.468,-3.44820923879153e-12
0.469,-6.12964709964269e-12
0.47,-8.81108496049384e-12
0.471,-1.1492522821345e-11
0.472,-1.41739606821962e-11
0.473,-2.30348331468046e-12
0.474,-4.98492117553161e-12
0.475,-7.66635903638277e-12
0.476,-1.03477968972339e-11
0.477,-1.30292347580851e-11
0.478,-1.15875739056938e-12
0.479,-3.84019525142054e-12
0.48,-6.52163311227169e-12
0.481,-9.20307097312285e-12
0.482,-1.1884508833974e-11
0.483,-1.40314664583074e-14
0.484,-2.69546932730946e-12
0.485,-5.37690718816062e-12
0.486,-8.05834504901177e-12
0.487,-1.07397829098629e-11
0.488,1.13069445765277e-12
0.489,-1.55074340319839e-12
0.49,-4.23218126404954e-12
0.491,-6.9136191249007e-12
0.492,-9.59505698575186e-12
0.493,2.27542038176384e-12
0.494,-4.06017479087315e-13
0.495,-3.08745533993847e-12
0.496,-5.76889320078963e-12
0.497,-8.45033106164078e-12
0.498,3.42014630587492e-12
0.499,7.3870844502376e-13
0.5,-1.9427294158274e-12
