Time,Amplitude
0.333,-2.76050494489128e-11
0.334,-2.76442480501757e-11
0.335,-2.76834466514386e-11
0.336,-2.77226452527015e-11
0.337,-2.77618438539644e-11
0.338,-2.78010424552273e-11
0.339,-2.78402410564902e-11
0.34,-2.78794396577531e-11
0.341,-2.7918638259016e-11
0.342,-2.79578368602789e-11
0.343,-2.79970354615418e-11
0.344,-2.80362340628047e-11
0.345,-2.80754326640676e-11
0.346,-1.35627160369636e-11
0.347,-1.36019146382265e-11
0.348,-1.36411132394894e-11
0.349,-1.36803118407523e-11
0.35,-1.37195104420153e-11
0.351,-1.37587090432782e-11
0.352,-1.37979076445411e-11
0.353,-1.3837106245804e-11
0.354,-1.38763048470669e-11
0.355,-1.39155034483298e-11
0.356,-1.39547020495927e-11
0.357,-1.39939006508556e-11
0.358,-1.40330992521185e-11
0.359,-1.40722978533814e-11
0.36,-1.41114964546443e-11
0.361,-1.41506950559072e-11
0.362,-1.41898936571701e-11
0.363,-1.4229092258433e-11
0.364,-1.42682908596959e-11
0.365,-1.43074894609588e-11
0.366,-1.43466880622217e-11
0.367,-1.43858866634846e-11
0.368,-1.44250852647475e-11
0.369,-1.44642838660104e-11
0.37,-1.45034824672733e-11
0.371,-1.45426810685362e-11
0.372,-1.45818796697991e-11
0.373,-1.4621078271062e-11
0.374,-1.46602768723249e-11
0.375,-1.46994754735878e-11
0.376,-1.47386740748507e-11
0.377,-1.47778726761136e-11
0.378,-1.48170712773765e-11
0.379,-1.48562698786394e-11
0.38,-1.48954684799023e-11
0.381,-1.49346670811652e-11
0.382,-1.49738656824281e-11
0.383,-1.5013064283691e-11
0.384,-1.50522628849539e-11
0.385,-1.50914614862168e-11
0.386,-1.51306600874797e-11
0.387,-1.51698586887426e-11
0.388,-1.52090572900055e-11
0.389,-1.52482558912684e-11
0.39,-1.52874544925313e-11
0.391,-1.53266530937942e-11
0.392,-1.53658516950571e-11
0.393,-1.540505029632e-11
0.394,-1.54442488975829e-11
0.395,-1.54834474988458e-11
0.396,-1.55226461001087e-11
0.397,-1.55618447013716e-11
0.398,-1.56010433026345e-11
0.399,-1.56402419038974e-11
0.4,-1.56794405051603e-11
0.401,-1.57186391064232e-11
0.402,-1.57578377076861e-11
0.403,-1.5797036308949e-11
0.404,-1.58362349102119e-11
0.405,-1.32351828310794e-12
0.406,-1.36271688437084e-12
0.407,-1.40191548563374e-12
0.408,-1.44111408689664e-12
0.409,-1.48031268815954e-12
0.41,-1.51951128942244e-12
0.411,-1.55870989068534e-12
0.412,-1.59790849194824e-12
0.413,-1.6189022321578e-11
0.414,-1.62282209228409e-11
0.415,-1.62674195241038e-11
0.416,-1.63066181253667e-11
0.417,-1.63458167266296e-11
0.418,-1.63850153278925e-11
0.419,-1.64242139291554e-11
0.42,-1.64634125304183e-11
0.421,-1.65026111316812e-11
0.422,-1.65418097329441e-11
0.423,-1.6581008334207e-11
0.424,-1.66202069354699e-11
0.425,-1.66594055367328e-11
0.426,-1.66986041379957e-11
0.427,-1.67378027392586e-11
0.428,-1.67770013405215e-11
0.429,-1.68161999417844e-11
0.43,-1.68553985430473e-11
0.431,-1.68945971443102e-11
0.432,-1.69337957455731e-11
0.433,-1.6972994346836e-11
0.434,-1.70121929480989e-11
0.435,-1.70513915493618e-11
0.436,-1.70905901506247e-11
0.437,-1.71297887518876e-11
0.438,-1.71689873531505e-11
0.439,-1.72081859544134e-11
0.44,-1.72473845556763e-11
0.441,-1.72865831569392e-11
0.442,-1.73257817582021e-11
0.443,-1.7364980359465e-11
0.444,-1.74041789607279e-11
0.445,-1.74433775619908e-11
0.446,-1.74825761632537e-11
0.447,-1.75217747645166e-11
0.448,-1.75609733657795e-11
0.449,-1.76001719670424e-11
0.45,-1.76393705683053e-11
0.451,-1.76785691695682e-11
0.452,-1.77177677708311e-11
0.453,-1.7756966372094e-11
0.454,-1.77961649733569e-11
0.455,-1.78353635746198e-11
0.456,-1.78745621758827e-11
0.457,-1.79137607771456e-11
0.458,-1.79529593784085e-11
0.459,-1.79921579796714e-11
0.46,-1.80313565809343e-11
0.461,-1.80705551821972e-11
0.462,-1.81097537834601e-11
0.463,-1.8148952384723e-11
0.464,-3.27400662143528e-11
0.465,-3.27792648156157e-11
0.466,-3.28184634168786e-11
0.467,-3.28576620181415e-11
0.468,-3.28968606194044e-11
0.469,-3.29360592206673e-11
0.47,-3.29752578219302e-11
0.471,-1.84625411948262e-11
0.472,-1.85017397960891e-11
0.473,-1.8540938397352e-11
0.474,-1.85801369986149e-11
0.475,-3.31712508282447e-11
0.476,-1.86585342011407e-11
0.477,-3.32496480307705e-11
0.478,-1.87369314036665e-11
0.479,-3.33280452332963e-11
0.48,-1.88153286061923e-11
0.481,-3.34064424358221e-11
0.482,-1.88937258087181e-11
0.483,-3.34848396383479e-11
0.484,-1.89721230112439e-11
0.485,-3.35632368408737e-11
0.486,-1.90505202137697e-11
0.487,-3.36416340433995e-11
0.488,-1.91289174162955e-11
0.489,-3.37200312459253e-11
0.49,-1.92073146188213e-11
0.491,-3.37984284484511e-11
0.492,-1.92857118213472e-11
0.493,-3.38768256509769e-11
0.494,-1.9364109023873e-11
0.495,-3.39552228535027e-11
0.496,-1.94425062263988e-11
0.497,-3.40336200560285e-11
0.498,-1.95209034289246e-11
0.499,-3.41120172585543e-11
0.5,-1.95993006314504e-11
